https://www.amazon.com/dp/B08LVSFN4X	INIU Wireless Charger, 15W Fast Wireless Charging Station with Sleep-Friendly Adaptive Light Compatible with iPhone 15 14 13 12 Pro XR XS 8 Plus Samsung Galaxy S23 S22 S21 S20 Note 20 10 Google etc	41% off	15.98	26.97	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B08DHLCLCY	TP-Link N300 WiFi Extender(RE105), WiFi Extenders Signal Booster for Home, Single Band WiFi Range Extender, Internet Booster, Supports Access Point, Wall Plug Design, 2.4Ghz only	20% off	15.99	19.99	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B08RHXTD1F	TUINYO Bluetooth Headphones Wireless, Over Ear Stereo Wireles Headset 40H Playtime with deep bass, Soft Memory-Protein Earmuffs, Built-in Mic Wired Mode PC/Cell Phones/TV-Dark Grey …	52% off	28.04	59.00	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B089DR29T6	Amazon Smart Plug | Works with Alexa | control lights with voice | easy to set up and use	48% off	12.99	24.99	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B00NX0WXQI	Utopia Bedding Queen Bed Sheets Set - 4 Piece Bedding - Brushed Microfiber - Shrinkage and Fade Resistant - Easy Care (Queen, Grey)	47% off	15.95	29.95	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B0BZT6VDFT	Shark HP102PET Clean Sense Air Purifier + Extra Pet Filter Bundle for Pet Hair, Allergies, HEPA Filter, 500 Sq Ft, Small Room, Captures 99.98% of Particles, Pet Dander, Fur & Odor, Portable, White	45% off	169.99	309.98	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B07SGNW31H	Pink Faux Fur Throw Blanket, Luxury Modern Blush Home Throw Blanket, Super Warm, Fuzzy, Elegant, Fluffy Thick Heavy Decoration Blanket Scarf for Sofa, Couch and Bed, 60''x 80''	50% off	28.99	57.99	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B07RFFJ7YL	Lepro RGB LED Strip Lights, Halloween Decor, 16.4ft Flexible LED Light Strip, 5050 SMD LED, Color Changing Rope Light with Remote Controller and 24V Power Supply for TV Backlight, Home, Bedroom, Bar	40% off	11.99	19.99	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B094Y3LMHC	FilmHoo 88 Pcs 4 Sizes Halloween Decorations PVC 3D, Scary Bats Wall Stickers Set DIY Bat Clings for Halloween Party Home Decor Indoor Outdoor (Black)	60% off	3.99	9.99	Wed 04 Oct 2023, 05:21AM
https://www.amazon.com/dp/B09XGRY7D3	Leebein Electric Spin Scrubber, Cordless Powerful Scrub Brush for Cleaning Bathroom, Kitchen, Shower Tub and Floor Tile with Adjustable Extension Long Handle and 8 Replaceable Brush Heads(Rose)	20% off	39.99	49.99	Wed 04 Oct 2023, 05:21AM
